year,month,component,question number,answer,text,screenshot_path
2019,w,21,25,C,25  Which pair of compounds shows that transition elements have variable oxidation states? A  Cr2O3 and CrBr3 B  CuSO4 and CuCl 2 C  Fe2O3 and FeCl 2 D  NiO and NiCl 2,2019/winter/component21/q25
2019,w,21,26,C,26  Some properties of substance X are listed. ● ● ● It conducts electricity when molten. It has a high melting point. It burns in oxygen and the oxide dissolves in water to give a solution with pH 11. What is X? A  a covalent compound B  a macromolecule C  a metal D  an ionic compound,2019/winter/component21/q26
2019,w,21,27,B,27  Which statement is correct? A  Aluminium is used in the manufacture of aircraft because it has a high density. B  Copper is used for cooking utensils because it is a good conductor of heat. C  Mild steel is used for car bodies because it is resistant to corrosion. D  Stainless steel is used for cutlery because it is a conductor of electricity.,2019/winter/component21/q27
2019,w,21,28,D,28  Iron rusts but aluminium does not easily corrode. Which statement explains why aluminium does not easily corrode? 9 A B C D It is an alloy. It is below iron in the reactivity series. It is not a transition element. Its surface is protected by an oxide layer.,2019/winter/component21/q28
2019,w,21,29,A,29  Which statement about the extraction of aluminium is correct? A  Aluminium is formed at the cathode during the electrolysis of aluminium oxide. B  Hematite is mainly aluminium oxide. C  Molten cryolite is used to raise the melting point of the aluminium oxide. D  Oxygen gains electrons at the anode during the electrolysis of aluminium oxide.,2019/winter/component21/q29
2019,w,21,30,B,"30  River water contains soluble impurities, insoluble impurities and bacteria. River water is made safe to drink by filtration and chlorination. Which statement is correct? A  Filtration  removes  bacteria  and  insoluble  impurities,  and  chlorination  removes  soluble impurities. B  Filtration removes insoluble impurities, and chlorination kills the bacteria. C  Filtration removes soluble and insoluble impurities, and chlorination kills the bacteria. D  Filtration  removes  soluble  impurities  and  bacteria,  and  chlorination  removes  insoluble impurities.",2019/winter/component21/q30
2019,w,21,31,A,31  Which physical property is used to separate the nitrogen and oxygen from air? A  boiling point B  density C  electrical conductivity D  molecular mass [Turn over,2019/winter/component21/q31
2019,w,21,32,B,32  The apparatus shown is set up and left for a week. damp iron wool 10 air water Which diagram shows the level of the water at the end of the week? A B C D,2019/winter/component21/q32
2019,w,21,33,B,33  Which statement about the carbon cycle is correct? A  Carbon is absorbed from the atmosphere by combustion and released into it by respiration. B  Carbon  is  absorbed  from  the  atmosphere  by  photosynthesis  and  released  into  it  by combustion. C  Carbon is absorbed from the atmosphere by both respiration and combustion. D  Carbon is released into the atmosphere by both photosynthesis and respiration.,2019/winter/component21/q33
2019,w,21,34,C,"34  Ammonium sulfate is used as a fertiliser. It is made from ammonia and sulfuric acid. 11 Which words complete gaps 1, 2 and 3? The ......1...... is made by the ......2...... process in which ......3...... is used as a catalyst. A B C D 1 ammonia ammonia sulfuric acid sulfuric acid 2 Contact Haber Contact Haber 3 iron vanadium(V) oxide vanadium(V) oxide iron",2019/winter/component21/q34
2019,w,21,35,D,35  Which process is used to obtain lime from limestone? fractional distillation A  cracking B C  neutralisation D thermal decomposition,2019/winter/component21/q35
2019,w,21,36,C,36  Petroleum is separated by fractional distillation. Which statement about the fractions produced is correct? A  Bottled gas for heating and cooking is obtained from the naphtha fraction. B  Diesel oil is used as a fuel for jet aircraft. C  Substances used to make polishes are obtained from the lubricating fraction. D  The kerosene fraction contains many useful waxes.,2019/winter/component21/q36
2019,w,21,37,B,37  Which products are obtained by the cracking of an alkane? alkene hydrogen water (cid:22) (cid:22) (cid:22) (cid:26) (cid:22) (cid:22) (cid:26) (cid:22) (cid:22) (cid:26) (cid:22) (cid:22) A B C D [Turn over 12,2019/winter/component21/q37
2019,w,21,38,D,38  Ethanol is manufactured by the catalytic addition of steam to ethene and by fermentation. Which statement describes an advantage of fermentation compared to the catalytic addition of steam to ethene? A  Fermentation is a more rapid reaction. B  Fermentation produces a purer product. C  Fermentation uses a higher temperature. D  Fermentation uses renewable resources.,2019/winter/component21/q38
2019,w,21,39,D,39  The diagram shows the structure of a monomer and of the polymer made from it. H C H H C H n n H C H H C H What are the monomer and polymer? A B C D monomer polymer ethane ethane ethene ethene poly(ethane) poly(ethene) poly(ethane) poly(ethene),2019/winter/component21/q39
2019,w,21,40,A,40  Which polymers possess the same linkage? A  nylon and protein B  protein and starch C  starch and nylon D  nylon and Terylene 13,2019/winter/component21/q40
2019,w,22,1,B,1  The rate of diffusion of a gas depends on its molecular mass and the temperature. Which combination of molecular mass and temperature gives the slowest rate of diffusion? 2 A B C D molecular mass temperature high high low low high low high low,2019/winter/component22/q1
2019,w,22,2,A,"2  A  student  is  asked  to  measure  the  time  taken  for  0.4 g  of  magnesium  carbonate  to  react completely with 25.0 cm3 of dilute hydrochloric acid. Which pieces of apparatus does the student need? A  balance, stop-clock, pipette B  balance, stop-clock, thermometer C  balance, pipette, thermometer D  stop-clock, pipette, thermometer",2019/winter/component22/q2
2019,w,22,3,C,3  Substance Q was investigated using chromatography. The chromatogram is shown. The diagram is not drawn to scale. solvent front Q 129 mm 114 mm 83 mm 13 mm Q baseline What is the Rf value of Q? A  0.60 B  0.64 C  0.69 D  0.72,2019/winter/component22/q3
2019,w,22,4,C,4  Which statement about an ionic compound is not correct? 3 It conducts electricity when dissolved in water. It has a high melting point due to strong attractive forces between ions. It has a regular lattice of oppositely charged ions in a ‘sea of electrons’. A B C D  The ionic bonds are formed between metallic and non-metallic elements.,2019/winter/component22/q4
2019,w,22,5,C,,
2019,w,22,6,B,,
2019,w,22,7,B,"7  Which statement about the structure and properties of silicon(IV) oxide is not correct? It has a giant structure similar to that of diamond. It has a high melting point due to the strong attractive force between molecules. A B C  There are strong covalent bonds between silicon and oxygen. D  There are no free electrons, so silicon(IV) oxide does not conduct electricity.",2019/winter/component22/q7
2019,w,22,8,C,8  Which statement describes the structure of copper? A B C D It has a lattice of negative ions in a ‘sea of electrons’. It has a lattice of negative ions in a ‘sea of protons’. It has a lattice of positive ions in a ‘sea of electrons’. It has a lattice of positive ions in a ‘sea of protons’.,2019/winter/component22/q8
2019,w,22,9,C,9  Phosphorus reacts with oxygen to form phosphorus(III) oxide as shown. 4P(s)  +  3O2(g)  →  2P2O3(s) Which mass of phosphorus(III) oxide is produced from 6.2 g of phosphorus? A  1.1 g B  5.5 g C  11.0 g D  22.0 g [Turn over 4,2019/winter/component22/q9
2019,w,22,10,C,,
2019,w,22,11,B,,
2019,w,22,12,B,12  What  are  the  ionic  half-equations  for  the  electrode  reactions  during  the  electrolysis  of concentrated aqueous sodium chloride? A B C D anode cathode – Cl 2  +  2e–  →  2Cl –  →  Cl 2  +  2e– 2Cl H2  →  2H+  +  2e– 2H+  +  2e–  →  H2 H2  →  2H+  +  2e– 2H+  +  2e–  →  H2 Cl 2  +  2e–  →  2Cl – –  →  Cl 2  +  2e– 2Cl,2019/winter/component22/q12
2019,w,22,13,B,"13  The temperature of the water in two beakers, X and Y, is measured as 21.5 °C. 5 g of sodium chloride is dissolved in the water in beaker X. The temperature changes to 18.0 °C. 5 5 g of calcium oxide is dissolved in the water in beaker Y. The temperature changes to 29.4 °C. Which types of process are occurring in beakers X and Y? A B C D X Y endothermic endothermic exothermic exothermic endothermic exothermic endothermic exothermic",2019/winter/component22/q13
2019,w,22,14,C,14  Which gases are used to generate electricity in a fuel cell? A  carbon dioxide and oxygen B  hydrogen and methane C  hydrogen and oxygen D  methane and carbon dioxide,2019/winter/component22/q14
2019,w,22,15,B,15  Which row identifies a chemical and a physical change? A B C D chemical change boiling ethanol burning ethanol physical change burning ethanol evaporating ethanol dissolving ethanol in water burning ethanol evaporating ethanol dissolving ethanol in water [Turn over 6,2019/winter/component22/q15
2019,w,22,16,C,16  A sample of dilute nitric acid is added to lumps of limestone in a conical flask. The conical flask is placed on a balance and the loss in mass is measured. A  second  sample  of  nitric  acid  of  a  different  concentration  is  separately  tested.  All  other conditions are kept the same. The loss in mass in 1 minute at each concentration of nitric acid is shown. concentration in mol / dm3 loss in mass in 1 minute / g 0.5 1.0 0.15 0.25 Which row describes and explains the results obtained using 1.0 mol / dm3 nitric acid compared with 0.5 mol / dm3 nitric acid? A B C D description decrease in reaction rate decrease in reaction rate increase in reaction rate increase in reaction rate explanation decrease in particle collision energy increase in particle collision rate increase in particle collision rate increase in particle collision rate and collision energy,2019/winter/component22/q16
2019,w,22,17,B,"17  When carbon monoxide reacts with hydrogen, methanol is formed. CO(g)  +  2H2(g) CH3OH(g) The forward reaction is exothermic. Which statements are correct? 1  There are more moles of gas on the left-hand side of the reaction. 2 3 4 Increasing the temperature increases the amount of methanol at equilibrium. Increasing the pressure increases the amount of methanol at equilibrium. Increasing the initial amount of hydrogen decreases the amount of methanol at equilibrium. A  1 and 2 only  B  1 and 3 only  C  2 and 4 only  D  3 and 4 only reaction. A B C D CO CO2 Fe Fe2O3 7 Fe2O3 Fe CO2 CO",2019/winter/component22/q17
2019,w,22,18,D,,
2019,w,22,19,A,,
2019,w,22,20,A,20  Which statement describes the properties of hydrochloric acid? A  Carbon dioxide is produced when limestone reacts with hydrochloric acid. B  Hydrogen is produced when sodium hydroxide reacts with hydrochloric acid. C  Methyl orange turns yellow in strong hydrochloric acid. D  Red litmus paper turns blue when dipped into hydrochloric acid. [Turn over 8,2019/winter/component22/q20
2019,w,22,21,B,21  A method used to make copper(II) sulfate crystals is shown. 1  Place dilute sulfuric acid in a beaker. 2  Warm the acid. 3  Add copper(II) oxide until it is in excess. 4  Filter the mixture. 5  Evaporate the filtrate until crystals start to form. 6  Leave the filtrate to cool. A B C D What are the purposes of step 3 and step 4? step 3 step 4 to ensure all of the acid has reacted to ensure all of the acid has reacted to speed up the reaction to speed up the reaction to obtain solid copper(II) sulfate to remove the excess of copper(II) oxide to obtain solid copper(II) sulfate to remove the excess of copper(II) oxide,2019/winter/component22/q21
2019,w,22,22,D,22  Lead(II) sulfate is an insoluble salt. Which reaction produces a mixture from which lead(II) sulfate is obtained by filtration? A  adding solid lead(II) carbonate to dilute sulfuric acid B  adding solid lead(II) hydroxide to dilute sulfuric acid C  adding metallic lead to dilute sulfuric acid D  adding aqueous lead(II) nitrate to dilute sulfuric acid,2019/winter/component22/q22
