year,month,component,question number,text,screenshot_path
2020,m,22,1,"1  The diagram shows a rectangular metal sheet close to two rulers. 2 30 20 10 cm 0 metal sheet 0 cm 10 20 30 40 50 What is the area of the metal sheet? A  700 cm2 B  875 cm2 2  A ball falls from rest through the air towards the ground. The diagram shows two forces acting on C  900 cm2 D  1125 cm2 the ball. air resistance gravitational force As the ball falls, the air resistance increases. Which statement is correct? A  The acceleration of the ball decreases. B  The acceleration of the ball increases. C  The speed of the ball decreases. D  The gravitational force on the ball decreases.",screenshots/physics/2020/march/component22/q1
2020,m,22,3,"3  A compressed spring projects a ball horizontally in a vacuum chamber. On the Earth, the ball reaches the chamber floor 4.0 m in front of the spring. 3 An  identical  experiment  is  done  on  the  Moon.  The  gravitational  field  strength  is  lower  on  the Moon than on the Earth. The experimental results on the Moon are compared with those on the Earth. Which statement is correct? A  The horizontal speed is greater on the Moon and the ball hits the floor 4.0 m in front of the spring. B  The horizontal speed is greater on the Moon and the ball hits the floor more than 4.0 m in front of the spring. C  The horizontal speed is the same on the Moon and the ball hits the floor 4.0 m in front of the spring. D  The horizontal speed is the same on the Moon and the ball hits the floor more than 4.0 m in front of the spring.",screenshots/physics/2020/march/component22/q3
2020,m,22,4,4  Diagram 1 shows a piece of flexible material that contains many pockets of air. Diagram 2 shows the same piece of flexible material after it has been compressed so that its volume decreases. diagram 1 (before compression) diagram 2 (after compression) What happens to the mass and to the weight of the flexible material when it is compressed? A B C D mass increases increases no change no change weight increases no change increases no change [Turn over,screenshots/physics/2020/march/component22/q4
2020,m,22,5,5  The graph shows how the strength of the Earth’s gravitational field varies as the distance from the Earth’s surface increases. 4 strength of the Earth’s gravitational field 0 0 distance from the surface of the Earth Which row describes the effect that this has on the mass and on the weight of an object as it moves further away from the Earth’s surface? A B C D mass of object weight of object decreases decreases unchanged unchanged decreases unchanged decreases unchanged,screenshots/physics/2020/march/component22/q5
2020,m,22,6,6  A measuring cylinder contains 40 cm3 of water. A solid metal ball is dropped into the water and the water level rises to 56 cm3. The mass of the ball is 80 g. What is the density of the metal from which the ball is made? A  0.20 g / cm3 B  1.4 g / cm3 C  2.0 g / cm3 D  5.0 g / cm3,screenshots/physics/2020/march/component22/q6
2020,m,22,7,7  A car travels along a horizontal road at constant speed. Three horizontal forces act on the car. The diagram shows two of these forces. 5 direction of motion forwards air resistance 300 N force from engine 1500 N What is the size and the direction of the third horizontal force acting on the car? A  1200 N backwards B  1200 N forwards C  1800 N backwards D  1800 N forwards,screenshots/physics/2020/march/component22/q7
2020,m,22,8,8  A car is driven round a bend in the road at a constant speed. car direction of the motion of the car What is the direction of the resultant force on the car when it is going round the bend? A  parallel to the motion and in the same direction as the motion B  parallel to the motion and in the opposite direction to the motion C  perpendicular to the motion and towards the inside of the bend D  perpendicular to the motion and towards the outside of the bend [Turn over 6,screenshots/physics/2020/march/component22/q8
2020,m,22,9,9  An athlete with mass 70 kg trains by performing press-ups with a load on his back. The diagram shows the perpendicular distances involved. The centre of mass of the athlete is CM and the centre of mass of the load he is carrying is CL. 0.1 m 0.3 m 0.9 m load CLCL CMCM The mass of the load is 6.0 kg. What is the upward force exerted by his two arms? A  54 N B  76 N 10  An air pistol fires a pellet forwards. What is the motion of the air pistol? C  540 N D  760 N A  The air pistol moves backwards with speed greater than the pellet. B  The air pistol moves backwards with speed less than the pellet. C  The air pistol moves forward with speed greater than the pellet. D  The air pistol moves forward with speed less than the pellet.,screenshots/physics/2020/march/component22/q9
2020,m,22,11,11  Which row describes an advantage and a disadvantage of wind turbines? A B C D advantage no fuel needed variable supply disadvantage harmful gases released fuel needed no harmful gases released variable supply constant supply noisy,screenshots/physics/2020/march/component22/q11
2020,m,22,12,12  An electric motor provides 900 J of useful output energy. The efficiency of the motor is 60 %. How much electrical energy is supplied to the motor? A  15 J B  540 J C  1500 J D  5400 J,screenshots/physics/2020/march/component22/q12
2020,m,22,13,13  A crane takes 2.0 minutes to lift a 500 kg load to the top of a building that is 12 m high. What is the useful power developed against gravity by the crane? 7 A  21 W B  50 W C  500 W 14  A skier is standing still on a flat area of snow. D  30 000 W skis The weight of the skier is 550 N. The total area of his skis in contact with the ground is 0.015 m2. What is the pressure exerted on the ground by the skier? A  0.83 N / m2 B  8.3 N / m2 C  3700 N / m2 D  37 000 N / m2 [Turn over,screenshots/physics/2020/march/component22/q13
2020,m,22,15,15  A  tall  cylinder  is  partly  filled  with  two  liquids  which  do  not  mix.  The  two  liquids  have  different densities. A student measures the pressure due to the liquids at different depths. 8 position P position Q two liquids with different densities Which graph shows how the liquid pressure varies between positions P and Q? A C Q Q depth pressure P pressure P B D depth Q Q pressure P pressure P depth depth,screenshots/physics/2020/march/component22/q15
2020,m,22,16,"16  When pollen grains in water are viewed through a microscope, they are seen to be in continuous, rapid random motion. What causes a pollen grain to move in this way? A  convection currents in the water B  bombardment by a single molecule of water C  uneven bombardment on different sides by water molecules D  collision with another pollen grain due to their kinetic energies",screenshots/physics/2020/march/component22/q16
2020,m,22,17,17  A  student  measures  the  mass  of  warm  water  in  an  open  container  over  two  minutes.  The container is kept at a constant temperature. The results are in the table. 9 time / minutes mass / g 0.0 0.5 1.0 1.5 2.0 33.9 30.6 27.6 24.9 22.5 Why does the mass of the water change? A  The water evaporates. B  The water freezes. C  The water condenses. D  The water boils.,screenshots/physics/2020/march/component22/q17
2020,m,22,18,18  Which points are the fixed points of the liquid-in-glass thermometer shown? –10 0 10 20 30 40 50 60 70 80 90 100 110 A B C D the beginning and end points of the column of liquid the points marked –10 °C and 110 °C the points marked 0 °C and 100 °C the top and bottom points of the thermometer bulb °C [Turn over,screenshots/physics/2020/march/component22/q18
2020,m,22,19,"19  The specific heat capacities of aluminium, iron, ethanol and water are given. 10 substance aluminium iron ethanol water specific heat capacity J / kg °C 900 450 2400 4200 1 kg of each metal is put into 5 kg of each liquid. The starting temperature of each metal is 60 °C. The starting temperature of each liquid is 10 °C. Which example has the highest final temperature? A B C D metal aluminium iron aluminium iron liquid ethanol ethanol water water",screenshots/physics/2020/march/component22/q19
2020,m,22,20,"20  Metals are good thermal conductors. Insulators are poor thermal conductors. Which description of the mechanism of thermal conductivity is correct? A B C D In insulators, conduction takes place by electron transfer and molecular vibrations. In insulators, conduction takes place by electron transfer only. In metals, conduction takes place by electron transfer and molecular vibrations. In metals, conduction takes place by electron transfer only.",screenshots/physics/2020/march/component22/q20
2020,m,22,21,"21  A teacher shows his class a polystyrene cup. The cup is made from thick plastic with lots of tiny 11 air bubbles in it. He asks the class why the cup is so good at keeping a hot drink warm. Three suggestions are made. It contains air which is a poor thermal conductor. 1 2  The air is trapped in tiny bubbles so very little convection is possible. 3  The plastic is a poor thermal conductor. Which suggestions are correct? A  1 and 2 only  B  1 and 3 only  C  2 and 3 only  D  1, 2 and 3 22  A boy jumps into an indoor swimming pool. He notices that the water appears to get colder as he goes deeper underwater. This is due to convection. Which statement is correct? A  Cold water is more dense than warm water so it sinks to the bottom of the pool. B  Warm water is more dense than cold water so it rises to the surface of the pool. C  The molecules in cold water have more kinetic energy than the molecules in warm water so they move to the bottom of the pool faster. D  The molecules in warm water are closer together than the molecules in cold water so they rise to the surface of the pool.",screenshots/physics/2020/march/component22/q21
2020,m,22,23,"23  Four students A, B, C and D, investigate the diffraction of water waves through a gap. Each student uses a different gap size and a different wavelength for the water waves. Which student produces the waves which have the most diffraction? A B C D gap size / cm wavelength / cm 2.0 3.0 4.0 5.0 1.8 2.1 2.0 0.9 [Turn over",screenshots/physics/2020/march/component22/q23
