year,month,component,question number,text,screenshot_path
2019,w,23,2,"2  A  student  is  asked  to  measure  the  time  taken  for  0.4 g  of  magnesium  carbonate  to  react completely with 25.0 cm3 of dilute hydrochloric acid. Which pieces of apparatus does the student need? A  balance, stop-clock, pipette B  balance, stop-clock, thermometer C  balance, pipette, thermometer D  stop-clock, pipette, thermometer",2019/winter/component23/q2.png
2019,w,23,3,"3  A substance is separated using chromatography. The chromatogram is shown. P Q R solvent front baseline Which statement is not correct? A  P has a higher Rf value than Q. B  P, Q and R are all soluble in the solvent. C  R is the most soluble substance. D  The Rf value of P is less than 1.",2019/winter/component23/q3.png
2019,w,23,4,4  Which statement about an ionic compound is not correct? It conducts electricity when dissolved in water. It has a high melting point due to strong attractive forces between ions. It has a regular lattice of oppositely charged ions in a ‘sea of electrons’. A B C D  The ionic bonds are formed between metallic and non-metallic elements.,2019/winter/component23/q4.png
2019,w,23,5,"5  The numbers of protons, neutrons and electrons present in the atoms P, Q, R and S are shown. 3 atom number of protons number of neutrons number of electrons P Q R S 4 5 6 6 5 6 6 7 4 5 6 6 Which atoms are isotopes of the same element? A  P and Q only  B  Q and R only  C  R and S only  D  P and S only 6  Carbon has three isotopes, 12C, 13C and 14C. Why do all three isotopes have the same chemical properties? A  They all have the same atomic mass. B  They all have the same number of electrons in their outer shell. C  They all have the same number of electron shells. D  They all have the same number of nucleons.",2019/winter/component23/q5.png
2019,w,23,7,7  Silicon(IV) oxide is a covalently bonded compound. Which statements are correct? 1  Silicon atoms form four single bonds in silicon(IV) oxide. 2  Oxygen atoms form two double bonds in silicon(IV) oxide. 3  Silicon(IV) oxide has a high melting point. 4  Silicon(IV) oxide contains one silicon atom and four oxygen atoms. A  1 and 2 only  B  1 and 3 only  C  2 and 3 only  D  3 and 4 only 8  Which statement describes the structure of copper? A B C D It has a lattice of negative ions in a ‘sea of electrons’. It has a lattice of negative ions in a ‘sea of protons’. It has a lattice of positive ions in a ‘sea of electrons’. It has a lattice of positive ions in a ‘sea of protons’. [Turn over,2019/winter/component23/q7.png
2019,w,23,9,9  Magnesium carbonate decomposes on heating to form magnesium oxide and carbon dioxide as shown. 4 How much magnesium carbonate is needed to make 5.0 g of magnesium oxide? MgCO3  →  MgO  +  CO2 C  6.5 g D  10.5 g A  3.5 g B  4.0 g,2019/winter/component23/q9.png
2019,w,23,10,"10  90 g of glucose is dissolved in water. The glucose solution is fermented. C6H12O6  →   2CO2  +  2C2H5OH glucose, Mr = 180 ethanol, Mr = 46 After the fermentation finishes, 6.8 g of ethanol is obtained from the solution. What is the percentage yield of ethanol? A  7.4 B  7.6 11  The diagram shows a simple cell. C  14.8 D  29.6 voltmeter metal P wire copper dilute sulfuric acid Which metal P produces the smallest voltage? iron A  calcium B C  magnesium D  zinc",2019/winter/component23/q10.png
2019,w,23,12,12  What  are  the  ionic  half-equations  for  the  electrode  reactions  during  the  electrolysis  of concentrated aqueous sodium chloride? 5 anode cathode Cl 2  +  2e–  →  2Cl – –  →  Cl 2  +  2e– 2Cl H2  →  2H+  +  2e– 2H+  +  2e–  →  H2 H2  →  2H+  +  2e– 2H+  +  2e–  →  H2 Cl 2  +  2e–  →  2Cl – –  →  Cl 2  +  2e– 2Cl A B C D,2019/winter/component23/q12.png
2019,w,23,13,13  An energy level diagram for a reaction is shown. energy Which statement and explanation about this reaction are correct? progress of reaction A B C D statement explanation the reaction is endothermic the reaction is endothermic the reaction is exothermic the reaction is exothermic the products have more energy than the reactants the products have less energy than the reactants the products have more energy than the reactants the products have less energy than the reactants,2019/winter/component23/q13.png
2019,w,23,14,14  Which gases are used to generate electricity in a fuel cell? A  carbon dioxide and oxygen B  hydrogen and methane C  hydrogen and oxygen D  methane and carbon dioxide [Turn over 6,2019/winter/component23/q14.png
2019,w,23,15,15  A sequence of changes involving sulfur is shown. change 1 change 2 S(s) S(l) Which row describes the changes? A B C D change 1 chemical chemical physical physical change 2 chemical physical chemical physical SO2(g),2019/winter/component23/q15.png
2019,w,23,16,16  Magnesium reacts with dilute hydrochloric acid. Which statement about the particles in the reaction is correct? A B C D Increasing the concentration of dilute hydrochloric acid increases the collision rate but has no effect on the activation energy. Increasing the concentration of dilute hydrochloric acid increases the collision rate and the activation energy. Increasing the temperature of the reaction increases the activation energy. Increasing the temperature of the reaction causes all collisions to lead to a reaction.,2019/winter/component23/q16.png
2019,w,23,17,17  Two molecules of nitrogen dioxide combine in a reversible reaction to form dinitrogen tetroxide. The forward reaction is exothermic. 2NO2(g) N2O4(g) Which changes in reaction conditions would both increase the amount of dinitrogen tetroxide at equilibrium? A  decreasing the temperature and decreasing the pressure B  decreasing the temperature and increasing the pressure C increasing the temperature and decreasing the pressure D increasing the temperature and increasing the pressure 7,2019/winter/component23/q17.png
2019,w,23,18,18  Chlorine displaces bromine from aqueous potassium bromide. The ionic equation for the reaction is shown. Which statement about this reaction is correct? Cl 2  +  2Br–  →  2Cl –  +  Br2 A  Bromide ions act as an oxidising agent. B  Bromide ions are oxidised when electrons are lost. C  Chlorine acts as a reducing agent. D  Chlorine is reduced when electrons are lost.,2019/winter/component23/q18.png
2019,w,23,19,19  Which substance is a neutral oxide? A  aluminium oxide B  carbon monoxide C  sulfur dioxide D  zinc oxide,2019/winter/component23/q19.png
2019,w,23,20,20  Which statements about dilute sulfuric acid are correct? 1 2 3 4 It turns red litmus paper blue. It reacts with magnesium(II) oxide to form magnesium(II) sulfate and water. It reacts with magnesium to form magnesium(II) sulfate and carbon dioxide. Its pH is below pH 7. A  1 and 2 only  B  1 and 3 only  C  2 and 4 only  D  3 and 4 only [Turn over 8 21  A method used to make copper(II) sulfate crystals is shown. 1  Place dilute sulfuric acid in a beaker. 2  Warm the acid. 3  Add copper(II) oxide until it is in excess. 4  Filter the mixture. 5  Evaporate the filtrate until crystals start to form. 6  Leave the filtrate to cool. What are the purposes of step 3 and step 4? A B C D step 3 step 4 to ensure all of the acid has reacted to ensure all of the acid has reacted to obtain solid copper(II) sulfate to remove the excess of copper(II) oxide to speed up the reaction to speed up the reaction to obtain solid copper(II) sulfate to remove the excess of copper(II) oxide,2019/winter/component23/q20.png
2019,w,23,22,22  Lead(II) iodide is formed as a precipitate in the reaction shown. Pb(NO3)2(aq)  +  2NaI(aq)  →  PbI2(s)  +  2NaNO3(aq) Which method is used to separate the lead(II) iodide from the mixture? A  crystallisation B  distillation C  evaporation D filtration,2019/winter/component23/q22.png
2019,w,23,23,23  Which statement describes a gas which is in Group VIII of the Periodic Table? A  A colourless gas that helps substances burn. B  A pollutant gas present in car exhausts. C  A gas that is less dense than air and makes a ‘pop’ sound with a lighted splint. D  A gas that is used in lamps.,2019/winter/component23/q23.png
2019,w,23,24,24  Which pair of elements reacts together most violently? 9 A  chlorine and lithium B  chlorine and potassium C D iodine and lithium iodine and potassium,2019/winter/component23/q24.png
2019,w,23,25,"25  Iron reacts with dilute hydrochloric acid to form iron(II) chloride, FeCl 2. Iron reacts with chlorine to form iron(III) chloride, FeCl 3. Which property of transition elements is shown by this information? A  Transition elements have high melting points. B  Transition elements can act as catalysts. C  Transition elements have variable oxidation states. D  Transition elements have coloured compounds.",2019/winter/component23/q25.png
2019,w,23,26,26  Some properties of substance X are listed. ● ● ● It conducts electricity when molten. It has a high melting point. It burns in oxygen and the oxide dissolves in water to give a solution with pH 11. What is X? A  a covalent compound B  a macromolecule C  a metal D  an ionic compound,2019/winter/component23/q26.png
2019,w,23,27,27  Which statement about metals and their uses is correct? A  Aluminium is used in the manufacture of aircraft because it has a high density. B  Copper is used to make cooking utensils because it is a poor conductor of heat. C  Mild steel is used to make car bodies because it is brittle and breaks easily. D  Stainless steel is used to make cutlery because it is resistant to corrosion. [Turn over,2019/winter/component23/q27.png
2019,w,23,28,28  Which word equation represents a reaction which occurs? 10 A  sodium oxide  +  carbon  →  sodium  +  carbon dioxide B  sodium oxide  +  iron  →  sodium  +  iron(II) oxide C D iron(II) oxide  +  copper  →  iron  +  copper(II) oxide iron(III) oxide  +  carbon  →  iron  +  carbon dioxide,2019/winter/component23/q28.png
2019,w,23,29,29  Why is cryolite used in the extraction of aluminium by electrolysis? A B C D It changes bauxite to aluminium oxide. It decreases the melting point of the aluminium. It dissolves the aluminium oxide. It protects the anodes from corrosion.,2019/winter/component23/q29.png
2019,w,23,30,"30  River water contains soluble impurities, insoluble impurities and bacteria. River water is made safe to drink by filtration and chlorination. Which statement is correct? A  Filtration  removes  bacteria  and  insoluble  impurities,  and  chlorination  removes  soluble impurities. B  Filtration removes insoluble impurities, and chlorination kills the bacteria. C  Filtration removes soluble and insoluble impurities, and chlorination kills the bacteria. D  Filtration  removes  soluble  impurities  and  bacteria,  and  chlorination  removes  insoluble impurities.",2019/winter/component23/q30.png
2019,w,23,31,31  How are oxygen and nitrogen separated from air? A  chromatography B  condensation and filtration C  crystallisation D fractional distillation,2019/winter/component23/q31.png
2019,w,23,32,32  The apparatus shown is set up and left for a week. damp iron wool 11 air water Which diagram shows the level of the water at the end of the week? A B C D,2019/winter/component23/q32.png
2019,w,23,33,"33  The following processes are part of the carbon cycle. Which processes decrease the amount of carbon dioxide in the atmosphere? A  1 only B  1 and 2 only  C  1 and 3 only  D  2 and 3 only 1  photosynthesis 2 3 combustion respiration [Turn over 34  Ammonium sulfate is used as a fertiliser. It is made from ammonia and sulfuric acid. 12 Which words complete gaps 1, 2 and 3? The ......1...... is made by the ......2...... process in which ......3...... is used as a catalyst. A B C D 1 ammonia ammonia sulfuric acid sulfuric acid 2 Contact Haber Contact Haber 3 iron vanadium(V) oxide vanadium(V) oxide iron",2019/winter/component23/q33.png
